sim 6 d_p,,sim 1 d_p,,sim divided,,theoretical,
0.3968109491539122,0.25747020368897866,0.4280454557519783,0.2471712718278459,0.16337160468360357,0.18774741055079772,,
0.39943257640595725,0.25747175341937395,0.43066676281179284,0.24742103457527315,0.16360891343987372,0.18523985871834292,,
0.40205420365800226,0.25747330314976924,0.43328888102525787,0.24704199101288613,0.16392286592421654,0.18270309849321054,,
0.4046758309100473,0.25747485288016453,0.4359103695273363,0.2471510997173286,0.1641814869675833,0.18017009770604464,,
0.4072974581620923,0.2574764026105598,0.4385316872602253,0.24739258869752145,0.16430419352451398,0.17742465638772076,,
0.4099190854141373,0.2574779523409551,0.4411537414352441,0.2470631877385408,0.16515978223290484,0.1740057297456379,,
0.4125407126661823,0.2574795020713504,0.4437753153219175,0.2471061063051081,0.165503067946777,0.17182402039293995,,
0.4151623399182274,0.25748105180174574,0.4463965369971373,0.24742205919041055,0.16486953204195007,0.1702654185382445,,
0.4177839671702724,0.25748260153214103,0.4490185698260075,0.2471092057658987,0.16728603917041143,0.17531495204676967,,
0.4204055944223174,0.2574841512625363,0.4516402184242012,0.24709420796182519,0.16805706526321731,0.17806395539692635,,
0.4230272216743624,0.2574857009929316,0.4542614294263466,0.24741843461436203,0.1685220430837155,0.1805215410031133,,
0.4256488489264074,0.2574872507233269,0.4568834515821426,0.2471138549570846,0.16922238294678232,0.18308038963843798,,
0.4282704761784525,0.2574888004537222,0.45950513219955935,0.24707403585130788,0.16991138309188936,0.1856320084348478,,
0.43089210343049744,0.2574903501841175,0.46212638589400223,0.24736516743490713,0.17041927200780277,0.18781658488026057,,
0.4335137306825425,0.2574918999145128,0.46474830131905465,0.2471433254499737,0.17089321444839065,0.18992313139395164,,
0.43613535793458746,0.2574934496449081,0.46737002462876875,0.24707041127525936,0.17211008964584318,0.1923627424756295,,
0.43875698518663253,0.2574949993753034,0.46999127832321164,0.24736154285885864,0.17298228456519965,0.19366623949572512,,
0.4413786124386776,0.2574965491056987,0.4726130870175205,0.24722243854626913,0.17405850188244312,0.1907727096977488,,
0.44400023969072255,0.257498098836094,0.47523491705797816,0.2470667866992109,0.17409531971971323,0.1886248598500677,,
0.4466218669427676,0.25749964856648927,0.47785618142549535,0.24734964451557573,0.17442152622754156,0.186486282220479,,
0.4492434941948126,0.25750119829688456,0.4804779794467299,0.24721881397022066,0.1747817563617758,0.18436592700517476,,
0.45186512144685764,0.2575027480272799,0.483099820160262,0.24705488835592798,0.17481844337764885,0.1823194899044525,,
0.4544867486989027,0.2575042977576752,0.4857210952008534,0.24732947240505843,0.17494614518749513,0.18010061812665545,,
0.45710837595094767,0.2575058474880705,0.48834277581827024,0.2472896532992817,0.17529688909324903,0.17763593042808878,,
0.45973000320299273,0.25750739721846577,0.4909647019163971,0.24705953754711385,0.17540667004890295,0.17501291361799992,,
0.4623516304550377,0.25750894694886106,0.49358597695698847,0.24733412159624432,0.17639032421403028,0.17189250951102966,,
0.46497325770708275,0.25751049667925635,0.4962076362282566,0.2473108500249364,0.1762301907430534,0.17005977401094127,,
0.4675948849591277,0.25751204640965164,0.49831878686904185,0.2471338047423808,0.17824987688072497,0.17480266753191684,,
0.4702165122111728,0.257513596140047,,,0.17896115030044846,0.17768360224831686,,
0.47283813946321784,0.2575151458704423,,,0.1796723650182631,0.18061004268450606,,
0.4754597667152628,0.25751669560083756,,,0.18040087751143702,0.183323916464293,,
0.47808139396730787,0.25751824533123285,,,0.18090861547958464,0.18562550761773508,,
0.4807030212193528,0.25751979506162814,,,0.18138254114819852,0.18774505576565165,,
0.4833246484713979,0.25752134479202343,,,0.18202628305331003,0.19018974540104916,,
0.48594627572344284,0.2575228945224187,,,0.1833854502803028,0.19229681520032824,,
0.4885679029754879,0.25752444425281407,,,0.18398518252570373,0.19366667623792744,,
0.491189530227533,0.25752599398320936,,,0.185155946441929,0.18932915305375572,,
0.49381115747957793,0.25752754371360465,,,0.1853253764571371,0.18628795195102626,,
0.496432784731623,0.25752909344399993,,,0.18502044939128964,0.19172570936010794,,
0.4983393992523467,0.2575484228085667,,,0.18562633136048146,0.18392941491434658,,
,,,,0.18595297114430415,0.18145496173393288,,
,,,,0.18610917412859213,0.17913642753238118,,
,,,,0.18639082588755568,0.17634557441732238,,
,,,,0.1870102826731836,0.17342219587270205,,
,,,,0.1872798137752792,0.17111373650764364,,
,,,,0.18920270424754126,0.17442772114931043,,
,,,,0.18994195034664174,0.17721878376157146,,
,,,,0.19044965477084141,0.1795463781834645,,
,,,,0.1909233624037936,0.18183494757631236,,
,,,,0.19160145331160622,0.18404562792201992,,
,,,,0.19210917450777987,0.1863602207096875,,
,,,,0.1926511692327716,0.18849931156167982,,
,,,,0.19336284182547575,0.19107080738351334,,
,,,,0.19483287402026384,0.1926255640434352,,
,,,,0.19591797239370307,0.18983391120119378,,
,,,,0.19614804194670626,0.18743957774045908,,
,,,,0.19656462591349677,0.1847428496142274,,
,,,,0.1967453674138418,0.18187739408804848,,
,,,,0.19707175561805484,0.17959796542101708,,
,,,,0.19719431215899608,0.17696881649771,,
,,,,0.1979138992240263,0.17340501337241016,,
,,,,0.19841075734167157,0.1709439958333024,,
,,,,0.20017698876302642,0.17421495341218746,,
,,,,0.20070128905547446,0.17687409957001474,,
,,,,0.20136212160206662,0.17926679273169469,,
,,,,0.2020438708967025,0.1819406588124812,,
,,,,0.202547156604592,0.1843944749175172,,
,,,,0.20313988934618743,0.18679146170453484,,
,,,,0.2037623546046471,0.18923397182191426,,
,,,,0.20500035829631474,0.1917906101906019,,
,,,,0.20592684607757095,0.19299568139983123,,
,,,,0.20702149045767582,0.18925410070648044,,
,,,,0.20726013719816988,0.18636917694379018,,
,,,,0.20767163757964852,0.18409413247075584,,
,,,,0.2077084520625238,0.18194888294991987,,
,,,,0.2079160136264524,0.1794071842170505,,
,,,,0.20823741962261855,0.17659107362731685,,
,,,,0.20907584594275125,0.1732797615609161,,
,,,,0.2091661255651986,0.17103789809031508,,
,,,,0.2093584956341663,0.16971531120944103,,
,,,,0.21113965243516164,0.17461278329311847,,
,,,,0.21189047854886722,0.17762469683945317,,
,,,,0.2125621376376044,0.18042243373169714,,
,,,,0.21324385758128583,0.18311905267237824,,
,,,,0.21379812100524037,0.18564494968996698,,
,,,,0.2142720131299063,0.18779050110633452,,
,,,,0.21502512135020407,0.19049962215594954,,
,,,,0.21662199394406256,0.19250433617607982,,
,,,,0.21793763873718858,0.18875999030262702,,
,,,,0.21829210434396762,0.18582962924980143,,
,,,,0.21791018972458098,0.19156312855318308,,
,,,,0.21846566073066176,0.1832554063049996,,
,,,,0.21878844365930245,0.18047162006117518,,
,,,,0.21914637365707235,0.17756831169921214,,
,,,,0.21974936455725025,0.1745791928868004,,
,,,,0.22043038007802473,0.1723879580170489,,
,,,,0.22026026194599546,0.17113243399250458,,
,,,,0.2223287571199668,0.17582902323426827,,
,,,,0.22186593526048687,0.17349968239246696,,
,,,,0.22309021575033766,0.17899649000845427,,
,,,,0.22376193354098373,0.18174872118090907,,
,,,,0.22444365348466516,0.18444534012159017,,
,,,,0.22499817687421636,0.18676971180868393,,
,,,,0.22554020514315604,0.18888279939222527,,
,,,,0.2267286359621697,0.19137804463630337,,
,,,,0.22750165116026488,0.19258509356620934,,
,,,,0.22875739848226662,0.1890849265011465,,
,,,,0.22925173769311608,0.18564397244295003,,
,,,,0.22951027394483664,0.18281012800653382,,
,,,,0.2298412548745899,0.18026958570127,,
,,,,0.2301167820677235,0.1778276064168669,,
,,,,0.23088662405916677,0.17489619074231771,,
,,,,0.23126295941690295,0.1724726067009401,,
,,,,0.2330643457988159,0.1758999048287038,,
,,,,0.23358868131240929,0.17853174755465756,,
,,,,0.23424952853447872,0.1809130642863902,,
,,,,0.23493130718006905,0.18356417750728213,,
,,,,0.23548562511293897,0.18604781921363803,,
,,,,0.23602744792519748,0.18832017681644156,,
,,,,0.23667128626915945,0.19069010705504255,,
,,,,0.23815073314844865,0.19281284992856187,,
,,,,0.23836400892391046,0.1937594956963003,,
,,,,0.23967984482436222,0.18986700342397822,,
,,,,0.23996115089430664,0.18734412843656692,,
,,,,0.2402624384418015,0.18472772565441511,,
,,,,0.24069645752778251,0.1818585915870908,,
,,,,0.24087425908744503,0.17892610362433886,,
,,,,0.24187331139076323,0.175958318827331,,
,,,,0.24232788607186534,0.17379131347594567,,
,,,,0.24401464044508953,0.17748832341082013,,
,,,,0.2447760314793228,0.18070819071082397,,
,,,,0.24544782753918082,0.1833997475902265,,
,,,,0.24612963553572553,0.18602810795122382,,
,,,,0.24668412118833527,0.18838173331532493,,
,,,,0.24722612849230752,0.19051107294164812,,
,,,,0.24828191819749268,0.19318895227627397,,
,,,,0.24922298545760285,0.1944758045657704,,
,,,,0.2504727843195014,0.19096804969196152,,
,,,,0.2509233801723159,0.18807870064393795,,
,,,,0.25055925223132997,0.19322063565324452,,
,,,,0.2511056789504446,0.18532571026012787,,
,,,,0.25142068317732214,0.18234021335549608,,
,,,,0.2516887943626298,0.1797819372035497,,
,,,,0.25240754053535797,0.1768699937907856,,
,,,,0.2531099597504871,0.17429781702680874,,
,,,,0.25475029849892183,0.17750542551823204,,
,,,,0.2552745920825803,0.18016977232974954,,
,,,,0.25597502512328035,0.18265638966382153,,
,,,,0.25666401595062405,0.18521523159035663,,
,,,,0.2571717371467977,0.1875298243780242,,
,,,,0.25764556218356777,0.1897273823312937,,
,,,,0.2582894214924971,0.19208106052711277,,
,,,,0.25970988581184234,0.19417863202209032,,
,,,,0.2601849564472129,0.19541060194021387,,
,,,,0.26139318522619315,0.19076972920616025,,
,,,,0.2616312708509801,0.18802652303290146,,
,,,,0.26140302105715324,0.19340906878085456,,
,,,,0.2621291167088773,0.18479980925048367,,
,,,,0.2622769750770468,0.18103202018268744,,
,,,,0.26255513407243003,0.17786953467460723,,
,,,,0.2635095530351335,0.17481796290130316,,
,,,,0.26540381443795885,0.17737520589965264,,
,,,,0.26620396506357247,0.17998120838074247,,
,,,,0.2666903313438823,0.18235429594344424,,
,,,,0.2674116962739914,0.18511034861016926,,
,,,,0.26820206399354063,0.1882618365112877,,
,,,,0.26882414573286206,0.19100165066462318,,
,,,,0.2699931702344429,0.19384438292581796,,
,,,,0.2711215497630013,0.19490350197795625,,
,,,,0.27218124500868196,0.1916212132534536,,
,,,,0.27232050270859703,0.18924199469566522,,
,,,,0.2726526744485025,0.18687805876056296,,
,,,,0.2729738065024271,0.18427430819651217,,
,,,,0.2732164801938725,0.18090702581669338,,
,,,,0.2734925450219497,0.17804827192406222,,
,,,,0.2737298495852264,0.17554397050016382,,
,,,,0.27431081357244985,0.17320759343409872,,
,,,,0.27620153748643095,0.17630765298416473,,
,,,,0.2769129312450678,0.17909530097499687,,
,,,,0.27762424869122293,0.181942106401555,,
,,,,0.2783527947283448,0.18462997691289093,,
,,,,0.27886053269649247,0.18693156806633307,,
,,,,0.2793344415931323,0.1890641178484751,,
,,,,0.2799950162706246,0.19165671113637184,,
,,,,0.28164821758566727,0.19413092615475508,,
,,,,0.28315379534017615,0.1909532392003428,,
,,,,0.2832848955712491,0.18829935608794893,,
,,,,0.2829718634489782,0.1934218188354704,,
,,,,0.28354786125470766,0.18569755750213593,,
,,,,0.28393840994653013,0.18316842684796478,,
,,,,0.28406031424403905,0.18104489703342652,,
,,,,0.28434190077865934,0.17830460582924462,,
,,,,0.28454392013696556,0.1756603352942016,,
,,,,0.2855907835071063,0.17378629549864966,,
,,,,0.28490674880903427,0.17152559354956254,,
,,,,0.28740217869729856,0.17697865806841226,,
,,,,0.2869287243211534,0.17449376399875963,,
,,,,0.28811334351849066,0.17994377836642228,,
,,,,0.28882456117140076,0.18286794351662203,,
,,,,0.28955310217693037,0.18555971451822564,,
,,,,0.2900609743208698,0.18775729259786386,,
,,,,0.2906029501773908,0.18991101028835985,,
,,,,0.29143386102257407,0.19242569440274757,,
,,,,0.2926532170745105,0.19404186948874347,,
,,,,0.2938786781249738,0.19092544971666348,,
,,,,0.29403649233689494,0.1886775587340553,,
,,,,0.29430113619611614,0.18675433861733837,,
,,,,0.29449137510625745,0.18444449229830573,,
,,,,0.29473290830347265,0.1819613210458198,,
,,,,0.2951046087907084,0.17974692738507414,,
,,,,0.2952662347132483,0.17762342105129947,,
,,,,0.29612973979335533,0.175399205722594,,
,,,,0.29639740093069467,0.17318980675569812,,
,,,,0.2982897316760188,0.1768171364573857,,
,,,,0.299046764834701,0.17991611215675168,,
,,,,0.29957966076381126,0.1825102551750437,,
,,,,0.30030103221635474,0.18526125165068105,,
,,,,0.3010916517018688,0.18821757057581473,,
,,,,0.30171394476806235,0.19079356413790916,,
,,,,0.30314234604157253,0.19323255893781696,,
,,,,0.30474378835590404,0.18996613920775013,,
,,,,0.30454129285989223,0.19297951169219435,,
,,,,0.3050422884945019,0.18731109100223078,,
,,,,0.305505618468557,0.1844477527700465,,
,,,,0.30568804932598076,0.18159237451671073,,
,,,,0.305938046080563,0.17914658799421526,,
,,,,0.3069372699740765,0.17604578647782362,,
,,,,0.307105365148014,0.17364458218442724,,
,,,,0.3090787049381406,0.1774936898326022,,
,,,,0.30861602716516434,0.17505265313313648,,
,,,,0.3098004409058204,0.1806619375200613,,
,,,,0.3104721554352493,0.1834166967880599,,
,,,,0.31119359863457036,0.18611207516173267,,
,,,,0.311748092673167,0.18845919970872102,,
,,,,0.3122900622401978,0.1906177930120516,,
,,,,0.3134383889823497,0.19340949143459873,,
,,,,0.3144297254739202,0.19473112328878017,,
,,,,0.315307379492921,0.1918027262646015,,
,,,,0.31569619857492726,0.1895146667397625,,
,,,,0.3161561699611939,0.18661557200082124,,
,,,,0.31645295004068297,0.1835343577761531,,
,,,,0.3166397328060539,0.18126438112277507,,
,,,,0.3169131245541899,0.17871824296020766,,
,,,,0.3181139037813963,0.1760398917740473,,
,,,,0.31837474990664366,0.1747146005800895,,
,,,,0.3200119722359586,0.17828524202622456,,
,,,,0.3205760714908732,0.18088445968477568,,
,,,,0.3209989600426809,0.18297797437468816,,
,,,,0.32167107080999496,0.18542557003410973,,
,,,,0.3223925286847932,0.18810957197783515,,
,,,,0.32294719253962645,0.1903250549782905,,
,,,,0.3233701062493951,0.19239906721686473,,
,,,,0.3248125809193704,0.1942599676260226,,
,,,,0.3252132874873476,0.19540353657845716,,
,,,,0.3264305954949064,0.1909092988647913,,
,,,,0.3267292558990334,0.18813001282111733,,
,,,,0.3263476431751783,0.19362948270844027,,
,,,,0.32699346200973384,0.18566635743754878,,
,,,,0.327367751903396,0.1829109524485521,,
,,,,0.32735228441628567,0.18023838312088677,,
,,,,0.3277299892702046,0.17776829400810143,,
,,,,0.3285907385053379,0.1752976778360339,,
,,,,0.3290535663684221,0.17447315962873122,,
,,,,0.33052560152605637,0.17779594987505473,,
,,,,0.33126775205669046,0.18020169275061887,,
,,,,0.33177554034076,0.1824642790013845,,
,,,,0.33219840373460674,0.1845772961426352,,
,,,,0.3328807253728545,0.1868074814554771,,
,,,,0.3334351103936204,0.18923911662493112,,
,,,,0.33397708625014144,0.19139283431542709,,
,,,,0.3351102035534706,0.1941317254038226,,
,,,,0.33611676267696955,0.19549593729654646,,
,,,,0.33699429099087247,0.19266498686423963,,
,,,,0.337246994322755,0.19032050641894846,,
,,,,0.33770577280237263,0.1876863194741922,,
,,,,0.33790064846448586,0.1850812302270853,,
,,,,0.3382193851544051,0.18213492103964626,,
,,,,0.3383507076141332,0.17930876627376474,,
,,,,0.3387203512474697,0.1758895523735094,,
,,,,0.3393749938683576,0.17312318948138752,,
,,,,0.3412659467197834,0.1760457767242757,,
,,,,0.3420169698110056,0.1789049932997622,,
,,,,0.34272821518426155,0.18180766963783926,,
,,,,0.34339994601977625,0.18454978842811867,,
,,,,0.3440818273937072,0.1871212666393795,,
,,,,0.34461489942854423,0.18957889249830398,,
,,,,0.3453860517304542,0.1922300585509139,,
,,,,0.34681856831673663,0.19390982819545183,,
,,,,0.3481987765245305,0.1903558729214039,,
,,,,0.3484009328539575,0.18760542237351951,,
,,,,0.3480363548650031,0.19309623456787653,,
,,,,0.3485909537284372,0.18546459729941814,,
,,,,0.3490369037444606,0.18287753373134097,,
,,,,0.34912482522736704,0.18070414419256958,,
,,,,0.34935333871389584,0.17804977692919363,,
,,,,0.3502045578995315,0.17508551125982355,,
,,,,0.3502868216873744,0.1728990773335403,,
,,,,0.35221534376050434,0.17646382354263626,,
,,,,0.3529575371528497,0.1788363400196242,,
,,,,0.3534653589808673,0.1810729230019389,,
,,,,0.35393918401763724,0.18327048095520837,,
,,,,0.3546000060817457,0.18567130013827923,,
,,,,0.3554067200000751,0.18846810562690178,,
,,,,0.3557850264087939,0.19081035875404906,,
,,,,0.35714804710431997,0.19297560485437965,,
,,,,0.35797971111962473,0.1942604407100431,,
,,,,0.35894337499768,0.19044059542980743,,
,,,,0.35937752453234745,0.1874703375407294,,
,,,,0.3595552627312194,0.18458696686282922,,
,,,,0.3597967120685647,0.18216880378147074,,
,,,,0.36016843491843237,0.17993707460842442,,
,,,,0.3602451107927885,0.177683501616473,,
,,,,0.3610937066362801,0.17473669304350883,,
,,,,0.3612190895110746,0.17222598715748816,,
,,,,0.3630947926738723,0.1760528888340981,,
,,,,0.36392053794166185,0.178972837052623,,
,,,,0.3644067616601929,0.1814564385062414,,
,,,,0.36508864303412386,0.1840279167175022,,
,,,,0.36584761762503,0.186881576178945,,
,,,,0.36651159198164707,0.18947807196974628,,
,,,,0.36710437853332556,0.1918333451802904,,
,,,,0.3685069216159597,0.19365440444939047,,
,,,,0.3698469463932082,0.19045841732935337,,
,,,,0.37000369935847605,0.18771353787215767,,
,,,,0.3697238925166498,0.1934731008230966,,
,,,,0.3702707301491268,0.18525963539145562,,
,,,,0.37073970556962194,0.18197894771958864,,
,,,,0.3710362659362519,0.17906805490327435,,
,,,,0.37129461862803514,0.17674308026371618,,
,,,,0.3714847149763976,0.17454374783560014,,
,,,,0.37266587866328915,0.1725211902069689,,
,,,,0.3746238475843435,0.17407399838850607,,
,,,,0.3756018823758268,0.17650942989426932,,
,,,,0.3766280588315182,0.17868275569953956,,
,,,,0.37731318837774225,0.18130226968286375,,
,,,,0.37766906171220355,0.18402560218509365,,
,,,,0.37822340061004095,0.18649299184866774,,
,,,,0.37959624649994195,0.18921353064319263,,
,,,,0.38007106667383445,0.19063965829908341,,
,,,,0.3812387522382384,0.1857025605057364,,
,,,,0.3815350492340528,0.18275589331288927,,
,,,,0.3811702951393717,0.1883832226666139,,
,,,,0.38189528719520816,0.1806294706682798,,
,,,,0.3820169527716208,0.17869099744755093,,
,,,,0.38314802566808387,0.17590881415288542,,
,,,,0.3831352143527579,0.17399698148401252,,
,,,,0.3851878655257445,0.17781916139253096,,
,,,,0.3858282524769953,0.18022527750042264,,
,,,,0.3863532711689953,0.1823275203255917,,
,,,,0.3867761122002101,0.18445787297914304,,
,,,,0.38745844362210935,0.1866804740053534,,
,,,,0.38811066585656206,0.18914954673651585,,
,,,,0.3884356347324775,0.19126954856632847,,
,,,,0.38979844620837956,0.193596981719241,,
,,,,0.39039717858610123,0.1948959998739972,,
,,,,0.3915841982722137,0.19188682094211257,,
,,,,0.3920128507924108,0.1895121073365339,,
,,,,0.39222465706341963,0.18697907887561094,,
,,,,0.3924452043281984,0.1842683664451986,,
,,,,0.3926984499539062,0.18150349982661676,,
,,,,0.393218861943721,0.17837907898435196,,
,,,,0.39451676114978274,0.1760742213212585,,
,,,,0.39393988281541953,0.17370378892975671,,
,,,,0.39630499206445574,0.17940685121713085,,
,,,,0.39584225025303343,0.17701545712107153,,
,,,,0.3970441802240097,0.18224282856580712,,
,,,,0.3975518678762355,0.1845834246219257,,
,,,,0.3979747536327142,0.18667910625087572,,
,,,,0.39870001571733166,0.1889801036764391,,
,,,,0.39921140438514785,0.19138426551392324,,
,,,,0.400427877055225,0.19413591581701267,,
,,,,0.40141918775353247,0.19547754260867722,,
,,,,0.40229707302247747,0.1923698806277533,,
,,,,0.4027368090221431,0.19020103293953436,,
,,,,0.40297795646395684,0.18801689927423457,,
,,,,0.4032023626804144,0.1856138947029547,,
,,,,0.40346079923206746,0.18322391189226916,,
,,,,0.4037030228755446,0.18020550669750082,,
,,,,0.4042729450337016,0.17719108736234765,,
,,,,0.40517938240713547,0.17504400438522333,,
,,,,0.40502322880699315,0.1729253663964278,,
,,,,0.4068279837753714,0.17800487544772017,,
,,,,0.40753275218498874,0.1806498264776539,,
,,,,0.40804050692511035,0.18293841599687052,,
,,,,0.40846337590961507,0.185047099260046,,
,,,,0.40914568776421134,0.18728486885951942,,
,,,,0.4097980274024819,0.18966293015110353,,
,,,,0.4101230745476092,0.19172225768786386,,
,,,,0.41154229494555133,0.19390433913442806,,
,,,,0.41221236773167214,0.1952924440544384,,
,,,,0.41333991958872696,0.1921943854008676,,
,,,,0.41337711423634566,0.1897544321709207,,
,,,,0.41370320613568523,0.18770469904187279,,
,,,,0.4140634167026164,0.1855995123998316,,
,,,,0.4141003049821773,0.1833970556884035,,
,,,,0.41427379428097544,0.18087483928050357,,
,,,,0.41451973012135906,0.17827790624434078,,
,,,,0.41547166375705247,0.17473357068897377,,
,,,,0.41574717529634364,0.1736233931433861,,
,,,,0.41753021055842415,0.17706468219380941,,
,,,,0.4182811984285009,0.17995120220116945,,
,,,,0.41895294230888436,0.18268320860927345,,
,,,,0.4196641423512218,0.18562102547540996,,
,,,,0.42052102846497724,0.18852783286249025,,
,,,,0.4208490873441535,0.19081848309824262,,
,,,,0.42210162803675144,0.19335704443985718,,
,,,,0.42315610758557126,0.1945240152695223,,
,,,,0.42419887264165573,0.19087608141126783,,
,,,,0.4245464505577889,0.18829964993293294,,
,,,,0.4245831744720048,0.18622460923691456,,
,,,,0.424909439681742,0.1840405258875367,,
,,,,0.42515043058513197,0.1819777408083414,,
,,,,0.42537909408765023,0.17920708114994857,,
,,,,0.4258597322729595,0.1761230863556217,,
,,,,0.42663534918116397,0.17403028014184327,,
,,,,0.425758151880803,0.17275560047585203,,
,,,,0.4284341175331984,0.1768223630618938,,
,,,,0.4292443278024469,0.17998802003843953,,
,,,,0.42993340062610774,0.18248329841987226,,
,,,,0.4304195970901813,0.1849880275291071,,
,,,,0.4311411430178428,0.18760377089314872,,
,,,,0.4318527536474208,0.19022330053031528,,
,,,,0.4331752735378771,0.19299254351597298,,
,,,,0.43400688008278154,0.1943219304259755,,
,,,,0.4350299488102852,0.1906397866605909,,
,,,,0.4353911938353001,0.1877326881120424,,
,,,,0.43575179966175137,0.18532109629008733,,
,,,,0.4358735278535335,0.18333408363491666,,
,,,,0.4361146948626502,0.18113478139635378,,
,,,,0.4363557640352521,0.17901132202410622,,
,,,,0.43674315749947057,0.17636210487487222,,
,,,,0.4374346203294228,0.17407205731205133,,
,,,,0.4392054286361202,0.1767276064405268,,
,,,,0.43996993620806313,0.17939772929625494,,
,,,,0.44064165399870925,0.18214996046870974,,
,,,,0.4413133098262293,0.18495022545649753,,
,,,,0.4420776086802738,0.18778214642703173,,
,,,,0.44258901225651137,0.19017475125631542,,
,,,,0.4439003380728159,0.19282386132294638,,
,,,,0.44488867050446035,0.19410560756988787,,
,,,,0.4458738872194009,0.19069675881992104,,
,,,,0.4460640478603304,0.18844758679394066,,
,,,,0.446343802522682,0.18566106643882546,,
,,,,0.4468511044195064,0.18243551394788565,,
,,,,0.447028838891273,0.17955503252203564,,
,,,,0.44781527675096455,0.17695516858342067,,
,,,,0.4483844813555242,0.17467063717571762,,
,,,,0.4479219968213679,0.17340578281897,,
,,,,0.45041880033430093,0.17779401349475274,,
,,,,0.4498255823235918,0.17577320732465915,,
,,,,0.45113018822274675,0.1805862120575638,,
,,,,0.45180173643010046,0.18346990419829848,,
,,,,0.452552485579081,0.18654148079946786,,
,,,,0.45330356606772515,0.1893562028933827,,
,,,,0.4545112567458739,0.19231731893851275,,
,,,,0.4554124236160798,0.19366377184809566,,
,,,,0.45663874763477674,0.19047053731681354,,
,,,,0.45709307432002444,0.1872550659003644,,
,,,,0.45736147901487667,0.18446926114947212,,
,,,,0.45770915737649853,0.1818149643283868,,
,,,,0.45804353649453433,0.17920616540016956,,
,,,,0.4588414030568254,0.17654455040777314,,
,,,,0.45943933091735956,0.17491428099344725,,
,,,,0.4586470703873696,0.17323009974597586,,
,,,,0.4611434982080854,0.17790956702840938,,
,,,,0.4616678203040997,0.1805518110617435,,
,,,,0.46232856060483507,0.1830160132116636,,
,,,,0.4630398398947494,0.18589239735608468,,
,,,,0.46375128942019983,0.18863681491311712,,
,,,,0.46442320777570134,0.1912335682096255,,
,,,,0.4657701277345868,0.19403694104419092,,
,,,,0.46656302280425876,0.19522922713013152,,
,,,,0.46759971808296164,0.19218095440410837,,
,,,,0.46784080682286633,0.19004232645859775,,
,,,,0.46829435081599524,0.18743359797267117,,
,,,,0.4685228056006151,0.18482473642908437,,
,,,,0.468763855205914,0.1827164456300999,,
,,,,0.46912408645827974,0.18059522363918062,,
,,,,0.47015472111430345,0.17839611721341392,,
,,,,0.47008217876281677,0.17689552207693363,,
,,,,0.4720488976344226,0.1807092395182632,,
,,,,0.4728538585299378,0.18374527093954776,,
,,,,0.4735651821724055,0.18658727298457256,,
,,,,0.4743559712412121,0.18941213094142634,,
,,,,0.4749781762545423,0.19205638308320455,,
,,,,0.476215876653014,0.1948481343374697,,
,,,,0.47720738658204254,0.19603531747409214,,
,,,,0.4781985797494719,0.19306916460188073,,
,,,,0.4784955065837331,0.19053401951784213,,
,,,,0.47892027778961954,0.18786893356543158,,
,,,,0.47915203460320455,0.18504641362174992,,
,,,,0.47950652536794447,0.18209655011758608,,
,,,,0.47973070236742443,0.17987123454738785,,
,,,,0.4806667336559932,0.17787711896123873,,
,,,,0.4813516605408651,0.1769879946908847,,
,,,,0.482709556824941,0.1800802994392504,,
,,,,0.48335336209084323,0.1824758717897961,,
,,,,0.48405386967364983,0.18490470408286597,,
,,,,0.48484453481620415,0.18782562967038585,,
,,,,0.48546679853144326,0.19042437609237484,,
,,,,0.4861318911594251,0.1928138213612945,,
,,,,0.48755536410781164,0.19475267260258503,,
,,,,0.4883495318743324,0.1958640178327326,,
,,,,0.48920924089766316,0.19145046784959766,,
,,,,0.48949122530077716,0.18840174898906675,,
,,,,0.48912662774451976,0.19390772975668685,,
,,,,0.4897327836559532,0.1858990752852426,,
,,,,0.4901533534823589,0.18319173150580315,,
,,,,0.49041522595923603,0.18033766426176648,,
,,,,0.4916385763499521,0.17731781656542314,,
,,,,0.4935648015774825,0.1797704743217002,,
,,,,0.4942484867009782,0.1824433073251261,,
,,,,0.4949478025418562,0.18469625556104693,,
,,,,0.4954808892521705,0.18714250499002413,,
,,,,0.4962026080243416,0.18962425929024207,,
,,,,0.49730278224285585,0.19279312139101445,,
,,,,0.49813924922371766,0.1943598411860588,,
,,,,0.011522585732140392,0.06798710672184513,,
,,,,0.00998565634243595,0.05941476962072806,,
,,,,0.00844682056549545,0.05232026390499783,,
,,,,0.0072953626749205636,0.044930420678658545,,
,,,,0.005758433285216108,0.036358083577541556,,
,,,,0.0038360323963821247,0.026603252601646643,,
,,,,0.0026841932283600267,0.01950897565238474,,
,,,,0.0015342604475739596,0.010936867317736076,,
